"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight"
"2018",3016,5,25,1980,3,"DS","F",52,125
"2019",3017,5,25,1980,3,"DS","M",51,91
"2020",3018,5,25,1980,4,"DS","M",49,95
"2021",3019,5,25,1980,4,"DS","M",50,88
"2022",3020,5,25,1980,4,"DS","M",47,53
"2023",3021,5,25,1980,4,"DS","F",48,103
"2024",3022,5,25,1980,4,"DS","F",47,54
"2025",3023,5,25,1980,4,"DM","F",34,41
"2026",3024,5,25,1980,4,"DM","M",37,49
"2027",3025,5,25,1980,5,"DS","M",50,122
"2028",3026,5,25,1980,5,"DM","F",36,43
"2029",3027,5,25,1980,5,"DS","M",49,105
"2030",3029,5,25,1980,5,"DS","F",49,112
"2031",3030,5,25,1980,5,"DS","F",51,130
"2032",3031,5,25,1980,5,"DM","M",37,44
"2033",3034,6,2,1980,2,"DS","M",50,102
"2034",3035,6,2,1980,2,"DM","M",38,46
"2035",3037,6,2,1980,7,"DM","F",36,53
"2036",3038,6,2,1980,7,"DS",NA,49,126
"2037",3039,6,2,1980,9,"DS","M",48,122
"2038",3040,6,2,1980,9,"OL","F",19,28
"2039",3041,6,2,1980,9,"DM","F",36,51
"2040",3042,6,2,1980,9,"DS","F",50,69
"2041",3043,6,22,1980,10,"OL","M",20,35
"2042",3044,6,22,1980,17,"DM","M",34,41
"2043",3045,6,22,1980,20,"DS","F",52,151
"2044",3046,6,22,1980,11,"DS","M",52,109
"2045",3047,6,22,1980,18,"DS","F",49,93
"2046",3048,6,22,1980,18,"DS","M",47,82
"2047",3049,6,22,1980,24,"PE","M",20,22
"2048",3050,6,22,1980,11,"DO","F",36,56
"2049",3051,6,22,1980,24,"DM","F",34,45
"2050",3052,6,22,1980,17,"DM","M",35,46
"2051",3053,6,22,1980,11,"DO","M",33,26
"2052",3054,6,22,1980,20,"DM","M",37,48
"2053",3056,6,22,1980,22,"DS","M",48,103
"2054",3057,6,22,1980,18,"DS","M",50,136
"2055",3058,6,22,1980,24,"NL","F",34,187
"2056",3059,6,22,1980,11,"PF","M",15,7
"2057",3060,6,22,1980,8,"DO","F",35,51
"2058",3062,6,22,1980,21,"PP","F",21,11
"2059",3063,6,22,1980,9,"DS","M",47,101
"2060",3064,6,22,1980,11,"DS","M",46,54
"2061",3065,6,22,1980,8,"DS","M",54,133
"2062",3066,6,22,1980,17,"DO","F",35,58
"2063",3067,6,22,1980,22,"DS","M",50,141
"2064",3068,6,22,1980,17,"DS","M",50,144
"2065",3069,6,22,1980,20,"DS","M",47,123
"2066",3070,6,22,1980,9,"DS","M",50,118
"2067",3071,6,22,1980,19,"PE","M",19,18
"2068",3072,6,22,1980,9,"DS","F",51,80
"2069",3073,6,22,1980,17,"DO","M",34,49
"2070",3074,6,22,1980,20,"NL","M",32,209
"2071",3075,6,22,1980,18,"DM","M",35,37
"2072",3076,6,22,1980,9,"DS","F",47,97
"2073",3077,6,22,1980,22,"DS","F",50,102
"2074",3078,6,22,1980,20,"DS","M",51,105
"2075",3079,6,22,1980,18,"DO","M",36,44
"2076",3082,6,23,1980,14,"DM","M",35,40
"2077",3083,6,23,1980,2,"DS","F",51,90
"2078",3084,6,23,1980,5,"DM","F",34,52
"2079",3085,6,23,1980,4,"OL","F",20,32
"2080",3086,6,23,1980,12,"DM","F",35,31
"2081",3087,6,23,1980,13,"NL","M",35,241
"2082",3088,6,23,1980,12,"DS","M",51,132
"2083",3089,6,23,1980,3,"NL","F",32,150
"2084",3090,6,23,1980,14,"DM","F",35,48
"2085",3091,6,23,1980,14,"DS","M",50,77
"2086",3092,6,23,1980,1,"PP","F",21,7
"2087",3093,6,23,1980,4,"DM","F",34,38
"2088",3094,6,23,1980,6,"DS","M",52,135
"2089",3096,6,23,1980,4,"DS","M",50,124
"2090",3097,6,23,1980,1,"PP","M",21,17
"2091",3098,6,23,1980,12,"DM","F",35,39
"2092",3099,6,23,1980,2,"DM","M",35,42
"2093",3100,6,23,1980,6,"PF","M",15,7
"2094",3101,6,23,1980,4,"DS","M",51,96
"2095",3102,6,23,1980,13,"DM","M",35,43
"2096",3103,6,23,1980,4,"DS","F",49,124
"2097",3104,6,23,1980,4,"DS","M",49,106
"2098",3105,6,23,1980,12,"DM","F",35,29
"2099",3106,6,23,1980,13,"DS","M",47,111
"2100",3107,6,23,1980,2,"DM","F",35,53
"2101",3108,6,23,1980,13,"DM","M",35,28
"2102",3109,6,23,1980,14,"DM","F",36,25
"2103",3110,6,23,1980,5,"DM","M",34,20
"2104",3111,6,23,1980,14,"DS","F",46,106
"2105",3112,6,23,1980,4,"DS","M",51,111
"2106",3113,6,23,1980,4,"OT","F",20,33
"2107",3115,6,23,1980,13,"PF","M",16,7
"2108",3117,6,23,1980,14,"DM","F",37,42
"2109",3118,6,23,1980,1,"DS","M",52,131
"2110",3119,6,23,1980,12,"DM","M",36,40
"2111",3123,7,21,1980,24,"NL","F",29,75
"2112",3124,7,21,1980,17,"DM","M",36,45
"2113",3125,7,21,1980,18,"DS","M",47,90
"2114",3127,7,21,1980,24,"PE","M",20,24
"2115",3128,7,21,1980,24,"PE","F",20,35
"2116",3129,7,21,1980,11,"PF","M",16,7
"2117",3130,7,21,1980,11,"DS","M",52,113
"2118",3131,7,21,1980,17,"DO","M",34,24
"2119",3132,7,21,1980,17,"OT","F",20,32
"2120",3133,7,21,1980,24,"NL","F",34,191
"2121",3134,7,21,1980,17,"DS","F",50,104
"2122",3135,7,21,1980,18,"DM","M",37,47
"2123",3136,7,21,1980,8,"DS","M",53,135
"2124",3137,7,21,1980,17,"DS","M",51,143
"2125",3138,7,21,1980,22,"DS","M",50,143
"2126",3139,7,21,1980,18,"DS","F",50,93
"2127",3140,7,21,1980,22,"DS","F",50,108
"2128",3141,7,21,1980,24,"DM","F",35,41
"2129",3142,7,21,1980,11,"DO","M",34,34
"2130",3143,7,21,1980,17,"DO","M",36,49
"2131",3145,7,21,1980,20,"NL","M",32,207
"2132",3147,7,21,1980,8,"DO","F",36,47
"2133",3148,7,21,1980,11,"DS","M",53,122
"2134",3149,7,21,1980,17,"DO","F",35,47
"2135",3150,7,21,1980,11,"DS","M",45,71
"2136",3151,7,21,1980,18,"DO","M",36,44
"2137",3158,7,22,1980,14,"DM","M",38,42
"2138",3159,7,22,1980,12,"DM","M",37,54
"2139",3161,7,22,1980,5,"DM","F",36,43
"2140",3162,7,22,1980,14,"NL","F",33,80
"2141",3163,7,22,1980,15,"PF","M",16,7
"2142",3164,7,22,1980,4,"DM","M",36,48
"2143",3165,7,22,1980,12,"DS","M",52,134
"2144",3166,7,22,1980,14,"DS","M",50,95
"2145",3167,7,22,1980,13,"DM","F",34,32
"2146",3168,7,22,1980,12,"DM","F",35,46
"2147",3169,7,22,1980,14,"DM","F",35,50
"2148",3170,7,22,1980,1,"PP","F",21,14
"2149",3171,7,22,1980,4,"DS","M",49,136
"2150",3172,7,22,1980,13,"PF","F",15,7
"2151",3173,7,22,1980,4,"DM","M",35,29
"2152",3174,7,22,1980,4,"DS","F",50,128
"2153",3175,7,22,1980,15,"PF","F",14,8
"2154",3176,7,22,1980,16,"OT","M",19,18
"2155",3177,7,22,1980,4,"DS","M",49,114
"2156",3178,7,22,1980,4,"DS","M",50,92
"2157",3179,7,22,1980,14,"DM","M",35,45
"2158",3180,7,22,1980,14,"DM","F",34,19
"2159",3181,7,22,1980,13,"OL","F",21,33
"2160",3182,7,22,1980,2,"DM","M",36,43
"2161",3183,7,22,1980,5,"DM","F",35,43
"2162",3187,8,13,1980,11,"DO","M",34,39
"2163",3188,8,13,1980,17,"DM","M",36,46
"2164",3191,8,13,1980,11,"DS","M",51,121
"2165",3192,8,13,1980,19,"PF","M",15,8
"2166",3193,8,13,1980,17,"DO","M",34,32
"2167",3194,8,13,1980,18,"DS","M",51,140
"2168",3195,8,13,1980,24,"NL","F",31,108
"2169",3196,8,13,1980,18,"DS","M",46,99
"2170",3197,8,13,1980,20,"DS","M",49,134
"2171",3198,8,13,1980,22,"DS","M",49,115
"2172",3199,8,13,1980,8,"OL","F",21,34
"2173",3202,8,13,1980,18,"DO","M",36,46
"2174",3203,8,13,1980,8,"DS","M",53,134
"2175",3204,8,13,1980,11,"DS","M",47,102
"2176",3205,8,13,1980,17,"DO","M",35,51
"2177",3206,8,13,1980,24,"DM","M",37,43
"2178",3207,8,13,1980,17,"DS","M",50,149
"2179",3209,8,13,1980,22,"DS","F",49,113
"2180",3210,8,13,1980,8,"OL","M",21,35
"2181",3211,8,13,1980,11,"DM","M",36,29
"2182",3212,8,13,1980,11,"NL","M",31,83
"2183",3216,8,14,1980,3,"NL","F",33,154
"2184",3217,8,14,1980,12,"NL","F",33,173
"2185",3218,8,14,1980,12,"PP","F",20,13
"2186",3219,8,14,1980,12,"DM","M",37,55
"2187",3220,8,14,1980,14,"DM","F",37,50
"2188",3221,8,14,1980,15,"PF","F",16,9
"2189",3222,8,14,1980,3,"PF","M",16,10
"2190",3223,8,14,1980,4,"DS","M",49,137
"2191",3224,8,14,1980,12,"DM","F",35,44
"2192",3225,8,14,1980,1,"DS","M",51,131
"2193",3226,8,14,1980,1,"DM","F",36,53
"2194",3227,8,14,1980,12,"DS","M",53,138
"2195",3228,8,14,1980,3,"PF","F",16,10
"2196",3229,8,14,1980,12,"DM","M",34,35
"2197",3230,8,14,1980,13,"PF","M",14,6
"2198",3231,8,14,1980,14,"DM","M",35,41
"2199",3232,8,14,1980,2,"OT","M",21,30
"2200",3233,8,14,1980,1,"PP","F",21,18
"2201",3234,8,14,1980,4,"DM","F",34,42
"2202",3235,8,14,1980,12,"OT","F",19,25
"2203",3236,8,14,1980,2,"DM","M",35,42
"2204",3237,8,14,1980,1,"DS","M",51,143
"2205",3238,8,14,1980,5,"DM","F",37,42
"2206",3239,8,14,1980,13,"PF","F",14,10
"2207",3240,8,14,1980,4,"DS","F",51,136
"2208",3241,8,14,1980,14,"DM","F",36,28
"2209",3242,8,14,1980,4,"DS","M",47,120
"2210",3243,8,14,1980,14,"DS","F",50,111
"2211",3244,8,14,1980,14,"DM","M",36,45
"2212",3251,9,7,1980,24,"NL","F",33,139
"2213",3253,9,7,1980,18,"DS","M",45,115
"2214",3254,9,7,1980,22,"DM","M",34,34
"2215",3255,9,7,1980,17,"DM",NA,37,35
"2216",3256,9,7,1980,20,"PP","F",21,9
"2217",3257,9,7,1980,18,"OT","F",19,18
"2218",3258,9,7,1980,17,"DM","M",37,51
"2219",3259,9,7,1980,11,"DS","M",51,131
"2220",3260,9,7,1980,13,"DS","M",53,108
"2221",3261,9,7,1980,11,"PP","F",23,16
"2222",3264,9,7,1980,17,"DS","M",53,124
"2223",3265,9,7,1980,22,"DS","M",52,111
"2224",3266,9,7,1980,9,"DS","M",49,114
"2225",3267,9,7,1980,22,"DS","M",52,120
"2226",3268,9,7,1980,8,"OL","F",20,35
"2227",3269,9,7,1980,20,"DS","F",54,150
"2228",3270,9,7,1980,17,"DS","M",51,145
"2229",3271,9,7,1980,9,"DS","F",50,124
"2230",3272,9,7,1980,11,"NL","M",31,143
"2231",3273,9,7,1980,13,"PF","F",15,9
"2232",3274,9,7,1980,22,"DS","F",51,122
"2233",3275,9,7,1980,19,"PF","M",16,8
"2234",3276,9,7,1980,18,"DM","F",35,33
"2235",3278,9,7,1980,8,"DS","M",54,134
"2236",3279,9,7,1980,13,"DM","M",38,49
"2237",3280,9,7,1980,17,"DO","M",35,52
"2238",3281,9,7,1980,8,"OT","M",21,21
"2239",3286,9,7,1980,19,"PE","F",21,27
"2240",3287,9,7,1980,8,"PF","M",14,8
"2241",3288,9,7,1980,9,"DS","F",48,110
"2242",3289,9,7,1980,22,"PF","F",16,8
"2243",3292,9,7,1980,11,"OT","M",20,16
"2244",3293,9,8,1980,6,"DM","M",36,41
"2245",3294,9,8,1980,15,"PF","M",15,8
"2246",3295,9,8,1980,4,"PP","F",22,16
"2247",3296,9,8,1980,4,"OT","M",19,16
"2248",3297,9,8,1980,12,"DS","M",53,141
"2249",3298,9,8,1980,3,"PF","M",16,10
"2250",3299,9,8,1980,5,"DM","F",35,52
"2251",3300,9,8,1980,12,"NL","F",32,172
"2252",3301,9,8,1980,12,"PP","F",21,13
"2253",3302,9,8,1980,2,"DM","M",35,45
"2254",3303,9,8,1980,4,"DS","M",49,139
"2255",3304,9,8,1980,12,"DM","F",35,55
"2256",3307,9,8,1980,12,"DM","M",37,55
"2257",3308,9,8,1980,15,"PF","F",15,6
"2258",3309,9,8,1980,1,"DS","M",52,138
"2259",3310,9,8,1980,14,"DS","F",47,109
"2260",3311,9,8,1980,2,"OT","F",20,21
"2261",3312,9,8,1980,6,"DM","M",37,44
"2262",3313,9,8,1980,15,"PF","F",14,8
"2263",3314,9,8,1980,14,"DM","F",37,51
"2264",3315,9,8,1980,4,"DM","F",36,39
"2265",3316,9,8,1980,1,"PP","F",21,14
"2266",3318,9,8,1980,4,"DS","F",51,130
"2267",3321,9,8,1980,4,"DS","M",49,129
"2268",3322,9,8,1980,14,"DM","M",36,47
"2269",3323,9,8,1980,3,"PF","F",15,6
"2270",3324,9,8,1980,4,"OT","F",21,29
"2271",3325,9,8,1980,1,"DS","M",52,144
"2272",3328,10,11,1980,8,"OL","F",23,38
"2273",3329,10,11,1980,11,"PP","F",21,16
"2274",3330,10,11,1980,13,"DS","F",50,119
"2275",3331,10,11,1980,8,"OL","M",20,15
"2276",3332,10,11,1980,24,"RM","F",17,13
"2277",3333,10,11,1980,17,"OT","F",20,35
"2278",3334,10,11,1980,22,"DS","M",47,128
"2279",3335,10,11,1980,24,"OT","M",21,20
"2280",3337,10,11,1980,20,"DS","F",50,151
"2281",3338,10,11,1980,20,"DM","M",37,38
"2282",3339,10,11,1980,24,"OT","M",20,24
"2283",3340,10,11,1980,17,"DS","F",49,128
"2284",3341,10,11,1980,24,"DM","F",36,43
"2285",3342,10,11,1980,21,"OT","F",20,22
"2286",3343,10,11,1980,1,"NL","M",31,171
"2287",3344,10,11,1980,10,"OT","F",20,24
"2288",3345,10,11,1980,11,"DM","M",37,39
"2289",3346,10,11,1980,17,"DS","M",51,149
"2290",3347,10,11,1980,24,"DM","M",38,52
"2291",3348,10,11,1980,22,"DS","F",51,124
"2292",3349,10,11,1980,20,"DM","M",34,39
"2293",3350,10,11,1980,13,"DM","M",37,46
"2294",3351,10,11,1980,20,"NL","M",31,212
"2295",3353,10,11,1980,13,"PF","F",14,7
"2296",3354,10,11,1980,8,"OL","M",19,18
"2297",3356,10,11,1980,8,"OL","M",20,18
"2298",3357,10,11,1980,1,"DS","M",52,150
"2299",3358,10,11,1980,11,"DS","M",51,130
"2300",3359,10,11,1980,8,"DS","M",53,142
"2301",3360,10,11,1980,24,"OT","F",20,26
"2302",3361,10,11,1980,17,"DO","F",34,49
"2303",3362,10,11,1980,22,"PF","F",16,8
"2304",3363,10,11,1980,20,"PE","M",20,18
"2305",3367,10,12,1980,12,"DM","F",37,41
"2306",3368,10,12,1980,6,"DM","M",37,39
"2307",3369,10,12,1980,12,"DS","M",51,140
"2308",3370,10,12,1980,15,"OT","F",20,26
"2309",3371,10,12,1980,4,"OL","F",20,32
"2310",3372,10,12,1980,6,"OT","M",19,22
"2311",3373,10,12,1980,12,"DM","F",36,45
"2312",3374,10,12,1980,12,"NL","F",33,200
"2313",3375,10,12,1980,6,"DM","M",37,47
"2314",3376,10,12,1980,12,"OT","M",19,26
"2315",3377,10,12,1980,15,"OT","M",20,11
"2316",3378,10,12,1980,18,"DS","M",51,140
"2317",3379,10,12,1980,9,"DS","M",48,121
"2318",3380,10,12,1980,2,"DS","F",53,137
"2319",3381,10,12,1980,4,"DS","F",52,126
"2320",3382,10,12,1980,3,"PF","M",16,7
"2321",3383,10,12,1980,18,"DS","M",47,116
"2322",3384,10,12,1980,5,"DM","M",38,48
"2323",3385,10,12,1980,14,"DS","F",47,110
"2324",3386,10,12,1980,18,"PF","M",15,8
"2325",3387,10,12,1980,4,"DS","M",50,137
"2326",3388,10,12,1980,2,"DM","M",34,45
"2327",3389,10,12,1980,18,"DM","M",36,49
"2328",3390,10,12,1980,9,"DS","F",49,120
"2329",3391,10,12,1980,9,"DM","M",37,44
"2330",3392,10,12,1980,12,"DM","M",36,61
"2331",3393,10,12,1980,4,"OL","M",20,36
"2332",3394,10,12,1980,18,"OT","M",20,25
"2333",3395,10,12,1980,5,"DM","F",36,42
"2334",3396,10,12,1980,15,"OT","F",19,13
"2335",3397,10,12,1980,9,"OL","F",20,16
"2336",3398,10,12,1980,15,"OT","M",21,23
"2337",3399,10,12,1980,14,"DM","F",35,62
"2338",3400,10,12,1980,12,"OT","F",19,25
"2339",3401,10,12,1980,14,"DM","M",36,47
"2340",3402,10,12,1980,5,"PP","F",21,14
"2341",3403,10,12,1980,12,"DM","M",37,40
"2342",3405,11,8,1980,13,"OT","M",20,22
"2343",3406,11,8,1980,17,"DM","F",37,40
"2344",3407,11,8,1980,20,"DM","M",35,40
"2345",3408,11,8,1980,8,"DS","M",51,131
"2346",3409,11,8,1980,24,"PE","F",20,21
"2347",3410,11,8,1980,17,"DS","M",50,149
"2348",3411,11,8,1980,21,"OT","M",20,25
"2349",3412,11,8,1980,24,"NL","F",34,193
"2350",3413,11,8,1980,8,"DS","M",51,136
"2351",3414,11,8,1980,21,"OT","M",22,24
"2352",3415,11,8,1980,21,"OT","F",19,22
"2353",3416,11,8,1980,19,"PF","M",15,7
"2354",3417,11,8,1980,8,"DO","F",34,52
"2355",3418,11,8,1980,1,"DS","M",52,154
"2356",3419,11,8,1980,24,"DM","F",36,43
"2357",3420,11,8,1980,21,"OT","F",19,33
"2358",3421,11,8,1980,1,"DS","M",51,155
"2359",3422,11,8,1980,10,"DM","M",35,40
"2360",3423,11,8,1980,8,"DS","F",48,115
"2361",3424,11,8,1980,17,"DS","F",49,121
"2362",3426,11,8,1980,13,"NL","F",31,124
"2363",3427,11,8,1980,17,"DO","F",36,47
"2364",3428,11,8,1980,24,"DM","M",37,52
"2365",3429,11,8,1980,1,"NL","M",33,153
"2366",3430,11,8,1980,17,"OL","M",21,34
"2367",3431,11,8,1980,20,"DM","M",37,35
"2368",3432,11,8,1980,13,"DS","F",48,122
"2369",3433,11,8,1980,20,"DS","F",52,144
"2370",3434,11,8,1980,22,"DS","F",50,121
"2371",3435,11,8,1980,22,"PF","F",16,7
"2372",3436,11,8,1980,8,"PF","F",14,7
"2373",3437,11,8,1980,1,"DO","F",36,50
"2374",3438,11,8,1980,8,"DO","M",35,48
"2375",3439,11,8,1980,17,"OL","F",20,27
"2376",3440,11,8,1980,20,"NL","M",33,191
"2377",3441,11,8,1980,13,"DM","M",39,48
"2378",3442,11,8,1980,11,"DM","F",36,42
"2379",3443,11,8,1980,13,"DS","F",50,133
"2380",3444,11,8,1980,13,"OL","F",19,37
"2381",3445,11,8,1980,11,"DS","M",51,127
"2382",3446,11,8,1980,24,"DM","M",37,38
"2383",3451,11,9,1980,1,"DM","F",35,39
"2384",3452,11,9,1980,1,"DS","M",52,145
"2385",3453,11,9,1980,2,"DO","M",35,50
"2386",3454,11,9,1980,2,"DM","F",35,38
"2387",3455,11,9,1980,2,"DO","F",36,53
"2388",3456,11,9,1980,2,"DM","F",36,45
"2389",3457,11,9,1980,2,"DS","M",51,146
"2390",3458,11,9,1980,3,"DM","M",37,45
"2391",3459,11,9,1980,3,"OT","F",19,20
"2392",3460,11,9,1980,3,"DM","M",36,48
"2393",3461,11,9,1980,3,"OT","F",20,28
"2394",3463,11,9,1980,4,"DM","F",35,39
"2395",3464,11,9,1980,4,"DM","M",36,43
"2396",3465,11,9,1980,4,"DM","M",37,46
"2397",3466,11,9,1980,5,"DS","F",51,129
"2398",3467,11,9,1980,5,"DS","F",48,106
"2399",3468,11,9,1980,6,"DM","F",34,40
"2400",3469,11,9,1980,6,"DS","F",50,124
"2401",3470,11,9,1980,6,"DM","F",36,46
"2402",3471,11,9,1980,6,"DS","F",50,111
"2403",3472,11,9,1980,6,"DS","F",47,104
"2404",3473,11,9,1980,9,"DS","M",49,121
"2405",3474,11,9,1980,9,"DO","M",35,47
"2406",3475,11,9,1980,9,"DM","F",34,40
"2407",3476,11,9,1980,9,"DM","F",37,43
"2408",3477,11,9,1980,9,"DM","F",35,40
"2409",3478,11,9,1980,12,"DM","M",36,40
"2410",3479,11,9,1980,12,"DS","F",50,127
"2411",3480,11,9,1980,13,"DM","M",36,46
"2412",3481,11,9,1980,13,"DM","M",36,49
"2413",3482,11,9,1980,14,"OT","F",19,20
"2414",3483,11,9,1980,14,"DM","M",36,47
"2415",3484,11,9,1980,14,"DM","F",35,38
"2416",3485,11,9,1980,14,"DM","F",36,32
"2417",3486,11,9,1980,14,"DM","M",35,46
"2418",3487,11,9,1980,14,"OT","M",20,22
"2419",3488,11,9,1980,14,"DS","M",48,125
"2420",3489,11,9,1980,15,"DM","M",35,47
"2421",3490,11,9,1980,15,"DM","F",35,39
"2422",3491,11,9,1980,15,"DM","F",36,40
"2423",3492,11,9,1980,17,"DS","M",50,146
"2424",3493,11,9,1980,17,"DM","F",36,49
"2425",3494,11,9,1980,17,"DM","M",38,47
"2426",3495,11,9,1980,18,"DM","M",37,48
"2427",3496,11,9,1980,18,"DO","F",35,41
"2428",3497,11,9,1980,18,"DM","M",38,40
"2429",3498,11,9,1980,18,"DM","F",36,45
"2430",3499,11,9,1980,18,"DM","M",36,46
"2431",3500,11,9,1980,18,"DO","M",33,50
"2432",3501,11,9,1980,19,"DM","F",35,43
"2433",3503,11,9,1980,19,"OT","F",21,22
"2434",3504,11,9,1980,19,"DM","M",36,44
"2435",3505,11,9,1980,2,"DS","F",50,131
"2436",3506,11,9,1980,3,"PF","M",15,6
"2437",3507,11,9,1980,4,"OL","F",19,15
"2438",3508,11,9,1980,5,"DM","M",37,48
"2439",3509,11,9,1980,18,"DS","M",49,133
"2440",3510,11,9,1980,4,"OL","F",21,17
"2441",3511,11,9,1980,12,"NL","F",31,193
"2442",3512,11,9,1980,18,"DS","M",47,134
"2443",3513,11,9,1980,4,"DS","M",50,127
"2444",3514,11,9,1980,12,"DM","F",36,39
"2445",3515,11,9,1980,14,"DM","F",34,51
"2446",3516,11,9,1980,12,"OT","M",20,23
"2447",3517,11,9,1980,9,"OL","F",20,38
"2448",3518,11,9,1980,14,"DM","M",35,47
"2449",3519,11,9,1980,12,"DS","M",52,138
"2450",3520,11,9,1980,9,"DS","F",49,122
"2451",3521,11,9,1980,12,"DM","F",36,44
"2452",3522,11,9,1980,6,"DS","F",50,111
"2453",3523,11,9,1980,6,"DM","M",36,45
"2454",3524,11,9,1980,4,"PF","F",15,7
"2455",3525,11,9,1980,2,"DM","M",34,42
"2456",3526,11,9,1980,4,"DS","F",50,126
"2457",3527,11,9,1980,9,"DS","M",48,135
"2458",3528,11,9,1980,2,"OT","F",20,21
"2459",3529,11,9,1980,4,"OL","M",20,33
"2460",3530,11,9,1980,4,"DM","M",37,46
"2461",3531,11,9,1980,12,"DM","M",38,51
"2462",3532,11,9,1980,5,"DM","F",36,47
"2463",3533,11,9,1980,9,"DS","F",50,117
"2464",3534,11,9,1980,12,"DM","M",36,56
"2465",3535,11,9,1980,9,"OL","F",20,21
"2466",3536,11,9,1980,18,"DM","M",36,47
"2467",3537,11,9,1980,9,"DM","M",36,41
"2468",3538,11,9,1980,3,"PF","F",15,7
"2469",3539,11,9,1980,4,"OL","F",20,31
"2470",3540,11,9,1980,6,"PF","M",14,7
"2471",3541,11,9,1980,12,"DM","M",37,40
"2472",3542,12,15,1980,9,"DM","F",36,35
"2473",3543,12,15,1980,10,"OT","F",20,30
"2474",3544,12,15,1980,9,"DO","M",35,56
"2475",3545,12,15,1980,9,"DO","M",34,51
"2476",3546,12,15,1980,2,"DS","F",51,147
"2477",3547,12,15,1980,2,"DM","M",34,48
"2478",3548,12,15,1980,9,"DM","F",35,43
"2479",3549,12,15,1980,24,"DM","F",37,46
"2480",3550,12,15,1980,2,"DM","F",37,46
"2481",3551,12,15,1980,5,"DM","F",33,35
"2482",3552,12,15,1980,24,"NL","F",33,198
"2483",3553,12,15,1980,14,"OT","F",21,35
"2484",3554,12,15,1980,10,"OL","M",21,33
"2485",3555,12,15,1980,9,"DS","M",52,148
"2486",3556,12,15,1980,5,"OL","F",19,26
"2487",3557,12,15,1980,1,"NL","M",33,174
"2488",3558,12,15,1980,3,"PF","M",15,7
"2489",3559,12,15,1980,9,"DO","M",36,50
"2490",3560,12,15,1980,9,"OL","F",21,39
"2491",3561,12,15,1980,14,"OT","M",21,23
"2492",3562,12,15,1980,5,"OL","F",19,25
"2493",3564,12,15,1980,2,"DM","M",35,49
"2494",3565,12,15,1980,1,"DS","M",53,154
"2495",3566,12,15,1980,2,"DM","M",34,47
"2496",3567,12,15,1980,5,"DM","M",38,51
"2497",3568,12,15,1980,9,"OT","F",20,26
"2498",3569,12,15,1980,2,"DM","M",34,33
"2499",3570,12,15,1980,6,"DS","M",53,149
"2500",3571,12,15,1980,10,"OL","M",21,40
"2501",3572,12,15,1980,14,"DM","F",35,47
"2502",3573,12,15,1980,1,"DS","M",52,152
"2503",3574,12,15,1980,5,"OT","M",20,22
"2504",3575,12,15,1980,9,"DS","F",47,139
"2505",3576,12,15,1980,4,"DM","F",37,44
"2506",3577,12,15,1980,6,"DS","F",48,120
"2507",3578,12,15,1980,4,"PF","F",16,7
"2508",3579,12,15,1980,9,"DS","M",48,139
"2509",3580,12,15,1980,2,"DM","M",35,42
"2510",3581,12,15,1980,10,"DM","M",36,41
"2511",3582,12,15,1980,1,"DO","F",36,66
"2512",3583,12,15,1980,4,"DM","M",36,46
"2513",3584,12,15,1980,1,"DO","M",34,49
"2514",3585,12,15,1980,14,"DM","F",35,35
"2515",3587,12,15,1980,2,"OT","F",19,21
"2516",3588,12,15,1980,4,"DM","F",35,46
"2517",3589,12,15,1980,6,"PF","F",15,7
"2518",3590,12,15,1980,9,"DS","F",51,123
"2519",3591,12,15,1980,9,"DM","M",36,45
"2520",3592,12,15,1980,4,"DS","M",49,127
"2521",3593,12,15,1980,4,"DM","M",35,48
"2522",3597,12,16,1980,8,"DO","F",36,49
"2523",3598,12,16,1980,8,"DO","F",34,52
"2524",3599,12,16,1980,8,"DM","M",35,51
"2525",3600,12,16,1980,11,"DM","M",36,44
"2526",3601,12,16,1980,11,"DS","M",52,126
"2527",3602,12,16,1980,12,"DM","M",37,43
"2528",3603,12,16,1980,12,"DM","M",36,32
"2529",3604,12,16,1980,12,"DM","M",36,47
"2530",3606,12,16,1980,12,"DM","M",39,54
"2531",3607,12,16,1980,13,"DM","F",36,40
"2532",3608,12,16,1980,13,"DM","M",35,49
"2533",3609,12,16,1980,13,"DS","M",50,135
"2534",3610,12,16,1980,13,"DS","F",47,145
"2535",3611,12,16,1980,13,"DM","M",36,51
"2536",3612,12,16,1980,13,"DO","M",36,56
"2537",3613,12,16,1980,13,"DM","M",36,43
"2538",3614,12,16,1980,14,"DM","M",35,46
"2539",3615,12,16,1980,15,"DM","F",36,41
"2540",3616,12,16,1980,15,"DM","F",34,48
"2541",3617,12,16,1980,16,"DM","F",36,41
"2542",3618,12,16,1980,16,"DM","M",37,49
"2543",3619,12,16,1980,17,"DS","F",47,118
"2544",3620,12,16,1980,17,"DS","M",49,119
"2545",3621,12,16,1980,18,"DO","M",35,50
"2546",3622,12,16,1980,18,"DS","F",49,131
"2547",3623,12,16,1980,18,"DS","M",50,134
"2548",3624,12,16,1980,19,"DM","F",36,43
"2549",3625,12,16,1980,19,"DM","M",35,52
"2550",3626,12,16,1980,19,"DO","M",34,52
"2551",3627,12,16,1980,19,"DM","F",35,43
"2552",3628,12,16,1980,19,"DM","F",36,41
"2553",3629,12,16,1980,20,"DM","M",36,48
"2554",3630,12,16,1980,20,"DM","M",35,45
